label,text
address,"Apt 348, 4254 Sunset Drive, New York, Tokyo, 10001, Japan"
email,team6674@dept.hotmail.com
url,http://api.sub.example.org:80/about
email,firstname.lastname8012@service.org
phone,(+55) 712 542 5280
url,http://app.mail.com:80/
email,sales+promo@institute.edu
phone,767-1046792
phone,(+1)-162-3033241
phone,685 787-6776
email,team4598@institute.edu
phone,+86 901.293.6853
phone,643-6518947
email,user9806@startup.io
email,support+promo@startup.io
email,sales@dept.mail.co.uk
address,"Unit 18, 4468 Oak Blvd, Madrid, South Africa 2000"
email,user3736@hotmail.com
url,service.io:8443/about
address,"PO Box 9585, Moscow, NSW, Australia - 2000"
phone,+27 364-508-5378
url,https://app.sub.example.org:8443/download/file.zip
email,admin+spam@mail.co.uk
phone,(+81) 119 866 5633
url,https://service.io/
phone,+934 101 1189970
email,first_last1824@service.org
url,dev.example.com/users/123?q=test&utm=1
address,"Unit 39, 5370 Pine Court, Sydney, Russia 01000-000"
email,john7313+filter@govdomain.gov
url,https://mail.com:3000
phone,+91 585-662-2146
address,"3244 Sunset Road, Rome"
email,admin9189.team@example.com
phone,+7 1634323009
email,firstname.lastname@institute.edu
url,http://api.mail.com:8443q=test&utm=1
email,jane853.team@startup.io
url,https://app.mail.com:8080/about
email,sales.b@gmail.com
phone,-9725426
email,admin1856@gmail.com
url,https://mysite.co:80/download/file.zip#section-6
url,www.xn--p1ai:443/users/123
phone,(+46)-985-5368571
email,john8600.b@example.com
url,http://mysite.co:8080/search
address,"2331-Cedar Drive, New York 2000, Sweden"
email,info8484@yahoo.com
address,"1932 High Court, Cape Town, SP 28001, South Korea"
email,user+work@service.org
address,"1690 Birch Blvd, London, Lazio, 04524, South Africa"
email,info705@company.co
url,http://blog.service.io/a/b/c?q=x&utm=1
email,john+work@company.co
phone,+33 3663727197
email,user.b@service.org
address,"2588 Queen Blvd, Seoul, CA 80331, United Kingdom"
address,"PO Box 8779, London, SP, Spain - 100-0001"
phone,+44 (179) 787-9294 ext. 892
url,https://example.com:80/search
phone,+283 724 6144699
email,first_last3345@gmail.com
phone,-9205477
email,info.a+promo@hotmail.com
email,team5373@govdomain.gov
url,http://dev.service.io/a/b/c?q=search&utm=1
url,http://mysite.co:8443/about#section-4
url,http://sub.example.org:8443/search
url,https://api.sub.example.org:80/items/abc-123
address,"Unit 850, APO AE 86221"
email,john5673@institute.edu
address,"Unit 9, 4324 Lake Blvd, Madrid, South Korea 28001"
url,https://app.service.io:443/home?q=test&utm=1
url,http://api.sub.example.org:8443
phone,910 540-2088
phone,+82 706-706-9246
email,info.team+promo@company.co
phone,+7 8238760130
address,"7033 Elm Rd, Cape Town, Tokyo 100000, Germany"
phone,+49 (663) 151-8305 ext. 3649
url,http://blog.example.com:8080/home
email,john3775@hotmail.com
phone,+55 (364) 565-6618 ext. 9420
phone,+983 390 8406395
url,http://example.com:443/a/b/c?q=x&utm=1
url,https://app.xn--p1ai:80/about
phone,+81 (716) 972-2764 ext. 816
address,"9417, Elm St, Behind Temple, New York - 80331, CA, India"
email,first_last7121@hotmail.com
phone,+39 8280405477
email,john7616@company.co
phone,+82 187-156-4939
phone,+82 (670) 269-6993 ext. 4144
address,"3784 Queen Avenue, Madrid, Seoul 28001, Australia"
url,mail.com:8443/search?q=test
url,http://api.mysite.co:3000
address,"5130, Church Terrace, Behind Temple, New York - 400001, NY, Australia"
email,firstname.lastname2763+filter@institute.edu
address,"5164 Queen Lane, Stockholm, NY 101000, Brazil"
address,"9977 Lake St, Rome"
email,user.a@gmail.com
phone,+81 (869) 645-5228 ext. 7228
url,http://blog.portal.net/#section-6
url,app.mysite.co/home
email,user9535@startup.io
address,"Unit 404, APO AE 14187"
email,sales5362@yahoo.com
phone,+55 7185179917
phone,-2060247
url,https://mail.com/search
email,info.team@mail.co.uk
address,"6629 Willow Blvd, Beijing, Gauteng, 100000, South Korea"
phone,(+27) 409 966 6757
url,http://xn--p1ai:80/
url,https://mail.com:443/a/b/c
url,http://mysite.co:80/items/abc-123#section-9
phone,(+27) 617 515 5952
email,jane7200+work@company.co
email,contact@govdomain.gov
email,john.a@secure.institute.edu
phone,(+86) 721 141 2284
email,john.team+spam@gmail.com
url,http://portal.net:443/search
phone,531 395-7195
address,"3578 Birch Street, Sydney"
address,"High Lane 8592
00184 Paris
Australia"
address,"Unit 581, APO AE 23237"
address,"PO Box 4082, Paris, FL, France - 80331"
email,info+filter@dept.mail.co.uk
url,http://sub.example.org:3000/download/file.zip#section-6
email,first_last214.team+spam@govdomain.gov
address,"PO Box 9625, Sydney, Lazio, Brazil - 2000"
url,mysite.co:8443/search
address,"3704 Birch Drive, Mumbai"
url,https://www.mail.com:3000/products
email,first_last2742@dept.gmail.com
url,https://sub.example.org:3000/download/file.zip
email,admin.b@hotmail.com
email,john8661@yahoo.com
address,"9068 Cedar St, London, Gauteng, 01000-000, France"
phone,887-8738394
email,info@dept.gmail.com
address,"Unit 600, APO AE 40345"
url,mail.com:3000/
email,first_last4959+promo@example.com
url,http://example.com/a/b/c?q=test&utm=1
phone,(+82)-569-1064272
url,http://service.io:8080/a/b/c?q=x&utm=1
address,"9886 Lake Ave, Berlin"
email,support4563.a@example.com
phone,277 279-6999
address,"2018, Birch Terrace, Near Market, Mumbai - 100-0001, Bavaria, Italy"
phone,630 493-6564
email,info+spam@service.org
url,http://app.service.io:8443/home
url,https://api.portal.net:3000/download/file.zip
url,http://blog.sub.example.org:443/
email,jane8572@hotmail.com
phone,(+39)-289-1415989
address,"8001 Tokyo, River Way 7367, Italy"
email,sales.a+promo@yahoo.com
address,"9058, Hill Street, Near Bus Stand, Paris - 111 22, Gauteng, Sweden"
email,firstnamelastname.b@govdomain.gov
email,admin2727+spam@hotmail.com
address,"4015, Willow Lane, Beside School, Beijing - 01000-000, CA, Russia"
url,https://mysite.co:3000q=test&utm=1
phone,+86 8019235213
email,user.b@gmail.com
url,https://api.xn--p1ai:8443/download/file.zip
url,https://api.xn--p1ai:8443/a/b/c
phone,(+1) 844 449 7594
email,info5039@company.co
email,firstname.lastname+spam@startup.io
url,http://service.io:80/items/abc-123?q=test&utm=1
email,contact5559@company.co
address,"7190 Oak Ave, Rome, NY, 10001, Australia"
phone,+8 390 8206484
address,"PO Box 6581, Sydney, SP, Spain - 100000"
address,"7327, Birch Avenue, Near Market, Sydney - 8001, Tokyo, Germany"
url,http://sub.example.org:8443/products#section-8
phone,+34 600.943.6010
email,john+filter@example.com
address,"Cedar Ave 9283
100000 Moscow
USA"
address,"PO Box 7684, New York, Seoul, India - 01000-000"
phone,-3675972
email,user6016@institute.edu
address,"111 22 London, River St 6989, Italy"
email,support+work@govdomain.gov
phone,(+27)-68-9010425
url,https://sub.example.org:443q=search&utm=1
phone,979 887-9667
email,info7409@secure.example.com
url,https://dev.mail.com:80/search?q=test
email,john655.b@govdomain.gov
address,"6258-Hill Court, Seoul 100-0001, China"
phone,243-7159832
email,support+promo@example.com
phone,+7 (484) 497-7695 ext. 7449
address,"9170, Church Way, Behind Temple, Beijing - 01000-000, SP, France"
phone,+220 716 2651642
url,http://example.com:443/q=test&utm=1
email,contact3516@mail.co.uk
phone,(+81) 52 491 3610
address,"Unit 1, 7506 Birch Road, Mumbai, Brazil 8001"
address,"3396-Sunset Ave, Seoul 400001, Japan"
address,"Unit 292, APO AE 10487"
url,https://mysite.co:3000#section-3
url,https://example.com:8443/home?q=test&utm=1
address,"PO Box 3767, Moscow, Maharashtra, Sweden - 100000"
address,"100-0001 Beijing, Lake Road 2267, Spain"
phone,901-4342502
url,http://portal.net/q=x&utm=1
phone,939-2576383
phone,(+49)-910-4817347
phone,+44 9400455428
phone,+7 2187243159
phone,489-3329070
address,"2614 Maple St, Cape Town, FL, 100000, France"
email,admin+work@hotmail.com
email,user9342@govdomain.gov
email,first_last7850+filter@yahoo.com
address,"Unit 31, 5417 Oak St, Berlin, China 400001"
email,contact.a@example.com
url,portal.net/items/abc-123?q=test&utm=1
url,https://www.portal.net:8080/products?q=x&utm=1
phone,+33 1316756902
url,https://mysite.co:8443/about?q=test&utm=1
email,jane4918@company.co
address,"SW1A 1AA Stockholm, Queen Avenue 9151, China"
phone,+81 (270) 179-4681 ext. 3842
address,"9863-King Ave, Cape Town 28001, South Africa"
url,https://dev.example.com:8443/download/file.zip?q=test&utm=1
address,"4626, Church Terrace, Near Bus Stand, Mumbai - 100000, IL, Australia"
email,user+promo@example.com
phone,+39 985.870.8724
url,https://portal.net:3000/users/123?q=test&utm=1#section-5
url,http://xn--p1ai/users/123
url,http://service.io:8443/search?q=test
url,http://sub.example.org:8080/about?q=x&utm=1
email,info@example.com
url,http://www.xn--p1ai:443/download/file.zip
phone,+7 663-330-2485
email,sales8151@company.co
phone,-2732616
phone,-1603155
url,http://mail.com:443/search?q=test
phone,721-4920076
url,http://sub.example.org:8080/users/123?q=test&utm=1
phone,+55 (428) 502-0845 ext. 9468
email,user2888+spam@yahoo.com
phone,+86 (741) 530-5428 ext. 6090
phone,+34 6687206971
url,http://api.sub.example.org:3000/search
url,app.mysite.co:443/search?q=test
phone,(+27)-537-3275820
email,support@dept.yahoo.com
url,https://example.com:80/items/abc-123?q=search&utm=1
phone,+86 8757570742
address,"100000 Seoul, Church Blvd 808, Spain"
phone,623 202-6162
address,"6356 Maple Terrace, Sydney"
phone,774 220-5616
url,https://api.portal.net
phone,594 154-5628
address,"9996, Hill Avenue, Behind Temple, Tokyo - 111 22, IL, India"
url,http://sub.example.org:8443/a/b/c?q=test&utm=1
url,https://xn--p1ai:8080/about
phone,-4180495
email,john3339.team@yahoo.com
url,https://mail.com/items/abc-123
address,"Pine Way 224
SW1A 1AA Mumbai
Sweden"
url,https://www.service.io:443/download/file.zip?q=x&utm=1
phone,(+33)-479-8786070
url,http://dev.example.com:8443/users/123
email,john2095@hotmail.com
address,"3366-Church Way, London 00184, Spain"
phone,+81 6247484687
url,https://example.com:8080/items/abc-123
phone,137 977-8871
address,"2691, River Rd, Near Market, Cape Town - 00184, NY, Australia"
address,"Unit 18, 8182 Birch Crescent, São Paulo, South Korea 100000"
url,http://service.io:80/about
email,first_last7165.team@example.com
address,"4552 Queen Terrace, São Paulo"
email,contact2412.a@govdomain.gov
phone,(+1)-234-7891938
address,"2860, Willow Drive, Opposite Mall, Madrid - 75001, IL, South Africa"
email,team.a@company.co
phone,+86 (479) 316-0359 ext. 9662
email,sales553.a@yahoo.com
url,http://dev.sub.example.org:80/products
url,https://mail.com:8080/users/123?q=search&utm=1
address,"Unit 655, APO AE 85423"
url,http://blog.mysite.co:80/about?q=x&utm=1
url,https://dev.service.io:8443
phone,+526 109 5642161
url,https://blog.xn--p1ai:8080
address,"5170 Elm Lane, Moscow, Maharashtra 04524, Australia"
email,marialastname.team+filter@yahoo.com
address,"Unit 50, 4320 Queen St, Moscow, USA 28001"
email,contact2153.a+spam@company.co
email,team@secure.hotmail.com
address,"7015 Willow St, Madrid"
address,"7618, Church Lane, Behind Temple, Madrid - 00184, Gauteng, France"
address,"Unit 47, 5937 Church Crescent, Rome, South Africa 100-0001"
address,"115-Pine Crescent, New York 100000, China"
phone,(+82)-187-7714201
url,http://app.mail.com:443/products
url,http://www.xn--p1ai/home
email,firstname.lastname454@govdomain.gov
phone,(+27) 352 232 2839
url,https://service.io:8080/q=x&utm=1
address,"8548 Willow Crescent, Mumbai"
phone,594 336-9770
phone,+27 5752750352
phone,+34 26.435.4049
url,https://xn--p1ai:80/products?q=x&utm=1
email,info3031@startup.io
email,admin@secure.institute.edu
phone,-1439476
email,sales@dept.service.org
phone,+61 4046558332
url,https://example.com:3000/q=test&utm=1
address,"Unit 979, APO AE 19295"
email,contact9460@gmail.com
address,"690, Lake Street, Near Market, Madrid - 01000-000, Lazio, United Kingdom"
phone,(+86) 624 961 6110
phone,721-4072434
phone,+81 685-375-5956
address,"Maple Street 676
75001 Stockholm
Sweden"
phone,+39 831.596.1989
email,firstnamelastname.a@gmail.com
email,first_last7954@company.co
address,"PO Box 4577, London, IL, Japan - 00184"
email,firstname.lastname8329@mail.co.uk
phone,(+27)-52-5098785
url,https://service.io/a/b/c?q=test&utm=1
phone,721 596-1651
email,team+spam@yahoo.com
address,"3328 Elm Avenue, Madrid, Bavaria SW1A 1AA, South Korea"
url,http://blog.mail.com/search?q=test
email,support+promo@yahoo.com
url,dev.mysite.co:8080/download/file.zip
phone,+191 291 6441442
url,https://example.com/about
phone,-1001209
url,http://dev.mail.com:3000/search?q=test
phone,+215 452 8239929
address,"PO Box 9758, Stockholm, Bavaria, Russia - 400001"
phone,+46 1701548051
address,"8243 Elm Drive, Madrid"
phone,+49 697.653.1320
phone,162 952-2877
url,http://blog.mail.com/about?q=test&utm=1
address,"3273 Sunset Crescent, Rome, CA 01000-000, South Korea"
address,"PO Box 5751, São Paulo, FL, India - 111 22"
email,first_last1220@hotmail.com
url,https://mail.com:8080/search?q=test
phone,(+49)-767-4696528
url,https://www.service.io:3000/search
address,"Unit 230, APO AE 26175"
email,sales.a@gmail.com
email,first_last393@yahoo.com
email,jane+work@mail.co.uk
address,"1416 Maple Ave, Sydney, Bavaria 100000, Sweden"
address,"Pine Street 1634
00184 New York
Russia"
url,http://portal.net:443/download/file.zip?q=search&utm=1#section-4
email,user.b+work@company.co
address,"2748-Sunset St, São Paulo SW1A 1AA, Japan"
address,"Apt 964, 4467 River Rd, Tokyo, Gauteng, 100000, Russia"
url,https://www.mysite.co:8443/products#section-1
email,team1427@gmail.com
address,"PO Box 6121, Berlin, Moscow Oblast, Germany - 28001"
address,"4149 Lake Street, Sydney, Seoul 100-0001, Italy"
email,info5523@institute.edu
url,https://mysite.co:443/download/file.zip?q=x&utm=1
address,"Unit 20, 4787 High Avenue, Tokyo, United Kingdom 28001"
url,http://api.sub.example.org:8443/
url,http://blog.service.io:8443/
email,john8444.team@startup.io
url,http://mysite.co:443/users/123
email,admin73.a+work@dept.startup.io
address,"High Lane 4290
75001 Sydney
United Kingdom"
email,support.b@company.co
url,http://portal.net:8443/
phone,+34 9274189261
url,https://dev.sub.example.org:8443/users/123
url,https://portal.net:80q=x&utm=1
email,sales2674.team@example.com
url,https://www.mysite.co:3000/products?q=x&utm=1
email,contact.a@secure.gmail.com
address,"28001 London, Elm Ave 731, India"
phone,+487 895 9006181
email,team7613@gmail.com
email,first_last9261@startup.io
phone,630-9622302
email,support.a+work@yahoo.com
phone,+55 68.875.3164
email,contact.a@institute.edu
email,user1825@gmail.com
email,jane@secure.govdomain.gov
email,firstname.lastname100@dept.institute.edu
email,contact1622@example.com
phone,+33 907-300-3282
email,info7625+spam@mail.co.uk
phone,-8507286
phone,+39 566-927-0393
url,https://sub.example.org:8443/home
email,support+work@hotmail.com
address,"6543 River Rd, Beijing"
phone,+7 6509985983
email,first_last3950@company.co
email,support.b@yahoo.com
url,http://api.mysite.co:80#section-9
email,john9992@secure.govdomain.gov
url,example.com/a/b/c
email,jane3797@service.org
address,"Unit 17, 4481 River Lane, Seoul, China 01000-000"
url,http://api.mail.com:80/
url,http://dev.xn--p1ai:443/items/abc-123
url,http://app.service.io:443/download/file.zip?q=search&utm=1
email,user.a@service.org
address,"Pine Avenue 9715
100-0001 Paris
Australia"
url,https://app.sub.example.org:443/a/b/c
email,sales7273@gmail.com
url,mysite.co/items/abc-123
address,"Unit 268, APO AE 17498"
address,"8482 Church Way, Stockholm, Seoul, 100-0001, France"
address,"9645 Cedar Street, Moscow, NY, 10001, China"
url,https://mysite.co:8080/items/abc-123?q=test&utm=1
address,"Apt 23, 4719 High Road, Tokyo, Maharashtra, 2000, South Africa"
email,jane.team@dept.example.com
email,jane371@yahoo.com
address,"Unit 40, 332 Church Ave, Sydney, South Korea 100000"
email,first_last8389@institute.edu
url,https://blog.portal.net:443/items/abc-123
url,http://service.io:443/items/abc-123
email,john.b@startup.io
address,"895 Queen St, Beijing, Gauteng, SW1A 1AA, Germany"
phone,+44 2134900434
phone,+27 3887823121
phone,+1 5346341182
url,https://xn--p1ai/download/file.zip?q=x&utm=1
phone,753-7455886
phone,+571 484 8214723
phone,(+33) 68 866 5603
email,info+spam@example.com
email,jane9712@hotmail.com
url,https://api.xn--p1ai:8080/download/file.zip
address,"Unit 30, 2853 Cedar Rd, Madrid, Japan SW1A 1AA"
phone,+106 26 1637381
email,admin2138.a+filter@yahoo.com
url,http://sub.example.org:8443/home
address,"Unit 733, APO AE 84511"
url,http://app.example.com:3000/search?q=test#section-1
url,https://dev.portal.net:443/products
phone,+34 9752058817
address,"Queen Terrace 3164
100-0001 Seoul
Italy"
url,http://service.io/
email,info1895.team@startup.io
url,http://mail.com:443/home?q=test&utm=1
address,"Unit 673, APO AE 61543"
email,sales.a@startup.io
phone,+55 9681045368
phone,+82 (87) 412-5465 ext. 8028
address,"PO Box 9704, Cape Town, NY, Italy - 111 22"
email,sales2150.b+promo@company.co
email,john3614.team+promo@institute.edu
address,"Apt 76, 6812-River Drive, Rome 111 22, France"
phone,+81 (753) 206-1274 ext. 5943
url,https://www.xn--p1ai
phone,+81 161-229-2174
email,admin.a@yahoo.com
url,http://mail.com/products?q=x&utm=1#section-4
address,"101000 Stockholm, Sunset Road 9054, France"
address,"Unit 999, APO AE 74431"
url,http://blog.example.com/home
address,"7320 Lake Crescent, New York"
